rating,title,text,timestamp,helpful_vote,verified_purchase
5.0,Phone protector,"Put it on sons phone, he loves it. Im glad its doing its job pf protecting his phone.",1580606569104,0,True
4.0,Like it,"Like it, fits my big phone and I can take it off for charging. Negative-one of these broke after several months of use",1676684240532,1,True
5.0,Rescue Dog ALMOST Ruined My New Phone,"I have had my Samsung Galaxy S21 Ultra for 2 months. I bought these protectors and hoped the investment was worth it. This weekend, we brought a rescue into our home. He is an adult dog, had been in a foster without issues, and seemed to be doing well, so I didn't think I needed to worry about puppy behaviors like chewing on things he shouldn't. I left my phone on the sofa when went to take out the trash and when I returned my phone was on the floor. I picked it up to find what appeared to be two shattered camera lenses and a scratched screen. Thankfully, when I removed my protectors all the cameras were good and the screen is clear. I immediately put on my back up protectors and ordered more. I cannot thank this company enough. BUY THIS PRODUCT!",1630284525042,0,False
5.0,Great little phone stand,"I got this for my girlfriend because she thought it was cute. We didn't even realize it was a suction cup that adheres it to the phone, but it's great because you can move it. And the suction cup actually holds well. The first time we cleaned the phone really well thinking it wouldn't stick if we didn't, but since we've realized it doesn't matter. It sticks anyway. It's really cute and very light. We got the blush colored one and my girlfriend loves it.",1605889534513,0,True
1.0,Worked for a little while,1# complaint is the lights stopped working on the screen. I can no longer see anything unless I'm in bright sun light. 2# is the unit has a hard time connecting to Bluetooth on my phone.<br />Save your money,1441234987000,0,True
5.0,Love this!,"Really pretty, fits perfectly.<br />Happy with this purchase.",1655819230375,0,True
1.0,Will not stay attached,"My husband an I have each installed this product in my car. It does not stay attached - keeps falling off with my iphone in it.  Very disappointed, would not recommend.",1583077452977,0,True
5.0,Love This,I broke the screen on my last phone shortly after purchase. The Tech Armor screen protector is a must for me. It was easy to apply and I feel secure in the knowledge that I have a product that will prevent my phone screen from shattering. Anyone who has ever had a shattered screen knows how horrible it is not being able to get the most out of your smart phone because you can't clearly see what's on the screen.,1433255106000,0,True
5.0,Nice match and fit for my gold iPhone 5S,"This is a nice, inexpensive protective cover for the 5S.  The phone controls remain easily accessible, and the color of the cover is an exact match of the iPhone's gold tone.",1402784444000,0,True
2.0,Not for the hinterlands,"I must live on the edge of Cingular's (and everyone  else's) coverage area.  This phone can't hold a call at my house, and I have problems with it dropping calls even when it shows several bars strength.  Part of the problem is the coverage area, but part is the phone, too.  I have friends who have made and received calls from my home with no problem.  If you live like I do in a pothole on the Information Superhighway, avoid this phone.",1171153949000,0,False
2.0,Magnet isn't strong enough,The magnet for the magsafe isn't strong enough to hold the phone when the car shakes,1659305368050,0,True
5.0,Works well,"Great product, light, strong magnets, charges quick. Annoying that you can't shut it off but it turns on automatically which is nice.",1642187370538,0,True
3.0,Impossible to get cards in and out.,"The magnet in this wallet is stronger than the one on the Moft wallet, which is nice. However, it is nearly impossible to use this as a wallet because it is so difficult to slide cards in and out of the wallet. For whatever reason, my wallet is extraordinarily tight and, even with the hole, it is impossible to slide cards in and out of there with ease. It takes a lot of effort to get cards in and out and so is only good as a stand. Wish there was some way to fix. I got the yellow one.",1635034980442,3,True
4.0,Great bedside addition,"Awesome concept and product! Only complaint is that occasionally it’s difficult to get my phone or watch to charge even when properly placed - it will at times constantly connect and say it’s charging, then disconnect saying not charging, and back and forth until totally removing both and placing them back on the stand.",1603931315142,0,True
5.0,Works,Case fits phone. Case keeps phone dry. That is what we wanted,1624818773833,0,True
5.0,Fits Samsung j2,Fits,1569019487035,0,True
5.0,Phone protector samsung j2,It fits great and works well,1568575007010,1,True
3.0,Fits screen but cracks easily,I love how it fits the entire screen but it cracked within only 4 days of having it and I didn't even drop it in the area it cracked... Unimpressed but you get for what you pay for!,1490206887000,1,True
5.0,Very strong hold,Very strong magnets. Better than the big name brand,1586962401021,0,True
5.0,“Looks just like the $100 Apple band” that’s what a friend said.,Love the band and have gotten lots of compliments. Taking off the links was best done by watching a YouTube.,1660089414744,0,True
5.0,Nice quality,I was concerned that it would feel cheap or flimsy as I’m used to other box quality but I would say this is comparable. I can see my actual phone color also and get a cute pop of irreverence too,1642546176280,0,True
5.0,Great phone stand and ring light,Very adjustable for holding your phone. Height has a lot of adjustability and ring light is wonderful  as well. Warm and cool light with brightness adjustments. I used for quite a few interviews and recorded videos.,1638377608289,0,True
5.0,"Quicker, more accurate typing",I have Parkinson’s and love using the stylus. At first I used just the stylus. But my Parkinson’s has progressed so I purchased arthritis grips. The combination is making my typing more accurately and quicker.<br />This is my third order of styluses because I keep sending them to other Parkinson’s and arthritic friends.<br />Arthritis grips were purchased from Amazon.,1665066464412,7,True
1.0,Don’t waste your money!,"The adhesion for the mount is strong enough to be considered permanent. But however the magnet is not that strong and my phone kept falling off. Plus these are car mounts and it’s the middle of summer, and they cracked in the heat. So now I have the mount stuck to my dash and nothing to mount it too! Do not waste your money, I promise there are better mounts out there than this substandard version.",1659809212469,0,True
4.0,Love it!,"The only thing that I can say that doesn’t work as well as what I wish it would, is where I charge my phone. It’s not strong enough to charge through a thin case even with an added magnetic plate. However, the case that I have is easy to take on and off so truly I do not mind taking it off to charge my phone while I’m at work. I work at home so I keep it on my desk and I can charge all three devices at once, if I choose to do so.",1654136887984,0,True
5.0,A pack of small items you never really realized you needed.,I had never really thought I needed these plates for so many types of magnetic applications. Since I’ve had them I have used them in my phone case (not on my phone). I can now charge my phone wirelessly even with my phone case on. I can mount my phone on a magnetic mount in my car and it stays even over bumps and rough terrain.<br /><br />There’s enough in the package to share if you’d like to.,1652326511788,0,True
5.0,Good looking case that is a perfect fit at a reasonable price!,I bought this case for my sister’s iPhone X. She was skeptical at first but actually loves it now. The color is one of her favorite colors and she loves how sleek and thin the cases yet sturdy enough for her to trust that her phone is protected.<br /><br />I would suggest buying a quality screen protector since the size of the case are not very deep. This is the only drawback or negative that I have to say about the case. I am used to having an OtterBox case that has deeper edges so if the phone is dropped screen side down it’s less likely to impact the ground or scratch the screen. This is still a quality case at an amazing price. I recommend the seller and the product.,1652326071252,2,True
5.0,Great phone case. Perfect fit for my IPhone 8 Plus.,I love the phone case. It’s thin but sturdy and has a stand on the back of it that you can lift out and swivel to be able to prop your phone up or put your finger through while you’re holding the phone. The only thing that I wish was different for the case was the depth of the edge. I’m used to having an OtterBox phone case in the edges are deeper in case the phone falls screen side down. However I just bought a better screen protector and I love the set up. Of course I’m not one that is super hard on my phone but at least I know if I drop it by accident I have a good chance of surviving the fall. I do recommend this case. Don’t let the price fool you. It’s a good buy!,1652325257681,0,True
2.0,I’m not impressed.,The screen has a glare and picks up a glare from any type of light in the room. So I’ve had to frame it with something dark in order to be able to see. It’s lightweight plastic and it doesn’t charge very fast for use with the speaker. I do like the clip that it has that holds the phone in place and once you get past the glare it’s nice to have your phone screen magnified.,1598147036242,1,True
1.0,Nope,"This was a waste of my money, Fingerprint reader did not work at all, even though I had the sensitivity on. Dropped my phone on the carpeted floor and screen protector fell off very easily.. I'm just glad i didn't drop it on cement/rocks or anything hard!",1653641968407,0,True
4.0,These made my iPhone look pretty,Spice up your camera,1635012643814,0,True
5.0,I love love love my Otterbox phone cover!!,"Oh my goodness, when I put this on my phone, it was perfect!",1607888296498,0,True
5.0,Good product BUT...,This protector DOES NOT work with fingerprint scanner!,1600633713888,1,True
5.0,Good product BUT has one flaw,The only thing I didn't like about this film is that it DID NOT stick to the curved edges,1600633577529,0,True
5.0,Very nice though,"These are very delicate, mine broke just by picking up my phone. Good thing it came in a 2 pack",1578273905824,0,True
4.0,Product does not fit properly,I really like this phone cover EXCEPT it does not properly cover my phone,1578174629891,2,True
5.0,Nice,Getting myself some more! These are well worth the purchase!,1573107031421,11,True
5.0,Love it,"I love this phone cover, this is definitely worth it!",1555966722472,0,True
1.0,Fits Loosely,"The case looks pretty on your note 8 BUT it DOES NOT fit snug, I spent too much money on my phone to not care about it..",1520137780822,0,True
5.0,Five Stars,Nice,1502908640094,0,True
5.0,Five Stars,"I absolutely love this product,  I'm so glad I purchased it.",1493304074000,0,True
5.0,Just Perfect,"This phone is exactly as stated. Too bad no fingerprint reader. I actually like it as much as my Galaxy A21, it's much lighter too. Charge's faster too. Everything transfered too. Just can't find anything bad yet. 😁😂",1672882982052,5,True
1.0,It broke after three weeks,It stopped working within a month of ownership.,1664952525752,1,True
5.0,Super quick charge,"It's got a super quick charge,I love that it's small and powerful and fits even in my pants pockets . Great value for the money!",1631485372980,1,True
3.0,Quality isn't the same,I've got a case from this same brand for my Pixel 5a and it was way better quality than this one. Flimsy and not as strong. I'm not sure how this will hold up.,1663442715747,1,True
5.0,Works great,Fingerprint reader diesnt work if yiu have a screen protector on. The case is perfect tho.,1622511930906,1,True
4.0,:p,:p,1593282947395,0,True
5.0,reccomended,Nice phone cover. Pretty and fits well.,1457037942000,0,True
5.0,Feedback,"The headset is not original from Blackberry, no original box, but the cell phone works fine.",1557024436707,0,True
5.0,Beautiful,"[[VIDEOID:189b0d731e7798087a894c75e66725df]] Beautiful. Lots of compliments on it. If you like (love) butterflies, you’ll love this!",1661652391777,0,True
5.0,This was better for directions.,"If you like the phone holder, watch the direction the phone goes in holder. My first one was bad for driving directions on waze so I got this one.",1636053512985,0,True
5.0,Very durable,The only thing I don't like is the belt clp but I will get used to it.,1627150944325,1,True
5.0,Great to set on dash for easy view while driving.,I just leave it set on dash with charger plugged in.,1623241905178,0,True
3.0,Sturdy heavy signal robbing case,Case hinders cell phone signal!  I am rural and had to take it off for a heavy plastic one instead.  Very nice case if you live in town .,1489949029000,0,True
5.0,Sparkly,"It is a gorgeous watch band. Looks great with my Apple Watch 44 stainless steel gold! Just the dressing up I needed,",1669080534765,0,True
5.0,Lovey band,I really like the band and it was so easy to adjust.,1552395487127,1,True
5.0,Five Stars,I haven't worn it yet. I purchased to wear for my son's wedding. It goes with my dress perfectly.,1527077934689,0,True
5.0,Good for the price,"This has been a fantastic kit for macro photography with a phone. I've been using this with a galaxy s9 to photograph my decorative shrimp and fish, and this is great for getting the tiny detail. It's not perfect, but for the price, it works just fine.",1578387774983,0,True
3.0,Good for the price,"I wasn't expecting too much from this controller since it's one of the cheaper ones on the market. However I am satisfied with what I got.<br /><br />The materials feel cheap and i can't speak towards the durability since I just started using it. But the buttons are very clicky and control sticks feel very smooth. They have little resistance though. The rear triggers are too soft, but I'm not going to use them much. I just wanted something to play old school games on emulators.<br /><br />The only real downside is that my controller came with one dead button (select) that doesn't work at all. Since the games I'm trying to play require way less buttons, it's a not a big deal (I can remap to an extra button), but that's still not good.<br /><br />Also this controller is on the small size. I have tiny hands so I actually like this, but for average or large hands, this might cause you to cramp up.<br /><br />One other detail, is that the buttons are labeled (a, b, x, y , etc) but the way a PC or phone reads that does not match. They're all reversed so it can be confusing if you have no way to remap buttons)<br /><br />Pros:<br />- clicky buttons (except for triggers)<br />- connected easily to phone and PC<br />- tiny controller (I have small hands)<br />- dpad feels responsive<br />- good price compared to rivals ($16)<br />- good size holder (even my friend's new note 9 fits!)<br /><br />Cons:<br />- came with dead button (select)<br />- button labels don't match mapping on devices<br />- tiny controller (if you have average or large hands)<br />- cheap feeling materials<br />- bad trigger button feel<br />- little resistance on control sticks<br /><br />Takings stars off for dead button. Otherwise would be higher.",1560439699320,6,True
5.0,Exactly what I wanted from a rubber case,"I know everyone has their own preference for the kinds of cases they like, and I generally like open-front, soft to medium-soft rubberized cases. So when I saw this, it was perfect.<br /><br />The case is rubbery, so it's not a hard case which doesn't protect all that much in a fall, but it's not super soft where the corners would get cracked if dropped. Each corner is slightly bulky, meaning that even if you drop the phone on the front or back, it will always hit the case first, unlike some thinner cases I've seen would are flush with the screen.<br /><br />I got mine in a cool semi-transparent gradient blue to purple, and the back of the cover is clear, really showing off the nice lilac color of my S9. It has all the appropriate holes for speakers, camera, headphones, fingerprint etc. It also doesn't interfere with my clear skin protector. The button spaces are all responsive, and it's a snug fit that won't come off easily.<br /><br />Overall I'm very happy with what I got. It was exactly what I wanted, and for a decent price.",1540687867941,0,True
5.0,Fits well,"Love it, tight fit. As advertised",1539196601350,0,True
5.0,As advertised,"Love it, it’s very similar to the otter box but lighter and not as bulky.",1538484580802,0,True
2.0,Poor quality craftsmanship,It was gorgeous at first even if it needed some protection on it - the leather is very dry - but they THINNED the leather right at the junction spots where it attaches to a belt! It tore thru in a week! See pics. Poor quality craftsmanship I'm so embarrassed to have given as a gift,1669826183763,1,True
5.0,Excellent!,Great product at a fantastic price. I'm so pleased with this purchase!,1525159725523,0,True
3.0,but the nylon webbing could stand to be more sturdy. Glad to find a case that holds Otterbox ...,"Fits most iPhones even with Otterbox cases, but the nylon webbing could stand to be more sturdy. Glad to find a case that holds Otterbox covered phone, but need something that will hold up under abuse as much as the Otterbox does",1472419898000,0,True
5.0,Great value,"Great value for the price,fits new phone and comes with a screen protector",1662578343687,0,True
1.0,Will not charge Samsung Phone!,Will not charge a samsung A71 phone!,1627306864673,0,True
1.0,These DO NOT FIT Samsung Galaxy A71 Verizon 5G UW1,They hang over the edges of the rounded screen!,1621729839963,0,True
1.0,Does NOT fit Verizon Samsung Galaxy A71 5g uw,The power button does not line up!,1620688369999,0,True
1.0,Does NOT fit A71 5g uw Verizon Phone,Does NOT fit A71 5g uw Verizon Phone the camera does NOT line up!,1620505435702,0,True
1.0,Will NOT Charge My Cellphone!,Will Not even charge my samsung galaxy Cellphone!......,1597871256373,2,True
1.0,Buyer Beware!!!!!......,1 port does NOT work !!!!!!!.........Says it cannot be returned!!!!!!,1506905013540,0,True
1.0,Buyer Beware!!!!!!......Piece of junk!!!!!,Buyer Beware!!!!!.....Won't hold a charge after only 5 months,1469325775000,1,True
5.0,Wonderful.......Works great!!!!!!!!,It works great and holds my Samsung Galaxy Note 3 very nicely.......I love the way it can be turned sideways for when I use it for GPS mode........,1414653799000,0,True
4.0,The price much cheaper than stores,Works great but a few air bubbles under the protector.  Have to be careful with the plastic applicator the give you to remove the air bubbles It will scratch the protector.,1371897344000,0,True
4.0,Good case for the price,Great item just what I was looking for at a good price.  A little thicker than I expected but its ok.,1371897083000,1,True
5.0,"Seems to charge fast, just one plug in.","One 6 ft cord and plug.<br />Fits my 7 plus iPhone , and my husbands 8 plus.<br />Seems to charge fast.<br />The plug just has  one plug in to charge, would be better with 2.<br />Not sure on long this will last for.",1678080771313,0,False
3.0,Is not thick enough and if dropped would break the glass.,"This case fits a iPhone 8 Plus and looks good.<br />The problem I have with this case is, if the phone is dropped it will not protect the front glass,<br />Which was the reason I ordered this case.  I had to order another case that is thicker<br />And will not break the phone if dropped.",1673689732291,0,False
5.0,"Charge fast, can charge my iPhone and iPad in one charger plug.","4 wall Chargers come in  this package, which are working out well for me.<br />You can plug in one iPhones, and one iPad in one plug that I needed these for. In my bedroom,<br />Living room, tv room, kitchen.  With the weather so nice I plug this outside to keep out phones charged.<br />Seems these are fast chargers. I have Long cords, and these plugs are working well.<br /><br />Good price",1653980795244,0,False
5.0,Works fast to charge iPhone and iPads. Sturdy,"These charging cords, and plug in chargers seem well make and charge our iPhones and iPads<br />Pretty fast.<br /><br />The cords are 6 ft long exacting what I needed to use in the bedroom or in the living room for charging<br />While using iPhones and iPads.<br /><br />I have bought expensive charging cords before,  and allot less expensive cords, and they All work the same for us, if not longer.<br />This is a great price, and durable.<br />When vacationing, and having a long wait at a Drs office , or staying at someone’s home I take this chargers with me,  Fits in a small purse or luggage.<br />5 stars.",1638483671025,0,False
1.0,Doesn’t even suction  for 10 seconds!,"I like Fred’s cutesie  things, but this  iplunger  doesn’t even plunge on my iPhone, and I did clean it first.<br /><br />I’m disappointed, as for $8 Something ,<br />it could have been made with better material for this too at least suction for 10 seconds!<br /><br />I didn’t want to lose faith in Fred but it could come to that!<br /><br />Just plunged my stainless dishwasher door and I think it might suction!",1625783952903,0,False
3.0,"Not much ink, but stylist is good","I like the stylist on this, but don’t count on it to use the pen for long.",1625781251024,0,True
5.0,"This is small , charges fast, good value.","This Keymox car charger works perfect on my husbands Honda suv.<br /><br />The charger is light weight and a small foot print. So far it charges his iPhone 7Plus fast,<br />He has no complaints, this charger is exactly what he was looking for, and a good price.",1588497736894,0,False
5.0,Not slippery.,"No complaints about this iphone case, works great. Feels slim and durable.<br />Love that it’s clear, and I can see my actual phone.<br />Its snug, and not slippery at all.<br />Its my iphone X",1571200791230,0,False
5.0,"Not slippery, fits my iphone X","No complaints on this marble design iphone case at all.<br />love The color of it. It’s different it looks unique.<br />This case is Not slippery at all, and fits perfect for my iphone X.",1571200502952,0,False
5.0,"Great color Red, easy to find in my purse. Case fits perfect on iphone X","Love this phone case!! It reminds me of the wizard of Oz with the red slippers , its that<br />Real Red color.<br />I have recieved allot of complaints on it also.<br />I put my screen protector on the screen and did not have any issues with the case going over it.<br />It fits perfect.<br />I also like this color case because if I misplace my phone I can easily see it, and easy to find in my purse.",1571198640107,0,False
5.0,"Fits good, not slippery.","Fits perfect on my iphone X.<br />Love the color. Not a bulky case whats so ever.<br />Futs snug around my phone, and the material of it is not slippery at all.",1571198052991,0,False
5.0,It works for better connections.,"This equipment really does make a big difference.<br />We live in a rural area that has horrible phone reception. This helped get in a few extra bars,<br />and was easy to set up, just follow All the directions, and do the app<br />and you shouldn’t have any issues.<br />It also helped with the WiFi signal to be able to connect better though out the house.<br /><br />I would recommend this.",1570102926162,0,False
5.0,"3 tips, and pen...love the mesh stylus","This is now my favorite stylus, and I have had many.<br /><br />This  Frishare does more then I expected.<br />There are 4 options using this pen..<br />A fiber tip, a mesh tip that is my favorite, a pen , and a artist tip with a disk..<br />Also a strong clip to attach to my mini ipad<br />The pen writes smooth, but I do not find it handy to get too. You have to pull it out to get to it.<br /><br />I well be buying another one..<br /><br />5 stars",1567065342770,0,False
4.0,Holds a iphone 10. Leather is thick safe for the phone..the tab closure is magnetic,"Fits my daughters iPhone 10 perfect.<br />She usually has a phone for two weeks cause she drops and breaks them, then gets another, it goes on and on.<br />She has dropped this, and it did not break her phone, although the wallet type case was closed.<br />This holds 3 cards, and your phone. It is handy.<br />The leather is a bit hard, which makes this stronger, and less likely to break the phone.<br />That said, this actually works good for her, except you have to open it all the time when you get a message, or<br />its ringing, and open the magnetic tab closure..This also take up more room in your purse if your a women, or a mans<br />backpack, briefcase, pocket etc. This will not fit in your jeans pocket, its thick.<br /><br />Nice looking, you can open this to sit by its self open.",1560325061524,0,False
5.0,"Finally a stylus That Is right on, & a pen that writes everytime. Love this.","These are the best Stylus with a pen I have ever used, and writes everytime without skipping.<br />The tip is right on, and I don’t have to press hard to get it to type for me on my iphone, or ipad.<br />The  pen comes out of the rubber tip, when you press the top down, and when you retract it, It goes back in the tip to use for typing.<br />And the Pen always writes, without the tip falling off. Yay.<br /><br />I use to buy the cheapy stylus, where the pen never writes when I needed it to take a message etc. So far this pen writes when I need it Every time, also,for my marketing list etc. and the rubber tip has never failed to work.<br /><br />I keep ordering these, and my kids keep taking them, and I’m only buying 5 at a time. Just realized I should have paid<br />More attention, and bought the dozen or more for allot less money. The more you buy the cheaper it is.<br /><br />I have nothing to do with this company, just love these Stylus with the pen, cause they work, and last.<br /><br />Ok, what I don’t like is,  the clip for this to attached to my ipad is not as stiff as the cheapy stylus are, so it’s Not attaching.!<br />I would Not take a star off though.<br /><br />5 stars for me.",1545563585797,2,True
4.0,"Didn’t seem to fit my vents , they go in a different  Directions!","I drive a Toyota highlander suv, and I’m having a hard time installing this for my iphone 7 plus!<br />That said I’m not handy, or it is a problem cause my vents go a different way!?<br />That said this seems to be good, I’m thinking it’s & me, but still giving this Mag holder a 4 star.,",1541934293600,0,False
5.0,Sound is clear on both sides.,"This New Bee bluetooth is working good for me.<br />I do not hear any backround noise like my old did.<br />I’m told this comes in clear on the other side.<br />I pluged this in and it charged fast for the first charge..<br />It’s not heavy. Comes with different ear peices. There are different ajustments which took me awhile to figure them out. It’s a bit tricky.<br /><br />Would buy this again, and good price.<br />5 Stars...",1541933068377,0,False
5.0,Thick braided cables...work Great,"These are great Charger cables.<br />The cables that attach to the plugs are thick, and these are a  tight nylon braided cables that do Not seem like there going<br />To split apart as others have done.<br />These fit all our iphones,and ipads.<br /><br />You get 2, 3ft, 2 6 ft., and one very short one..",1539674202729,0,False
4.0,Longer Cable is Great..,"This is probably one of the simplest charging methods I’ve ever used. The longer cable is wonderful for cable management. To be able to walk in the house and put my wallet and phone down, and the phone is charging from just setting it down is wonderful. I’ve actually forgotten my phone because I am in the habit of unplugging the laptop and phone every morning when I leave the house.<br /><br />The base supports up to 10amps, usually the charging blocks with phones and devices are 1-2a. So in theory this will charge very quick at 10a. However, the block that comes with the base is only 4a output. So it would be good to find other high powered usb source if your looking for a fast charging setup!",1527973079173,0,False
2.0,"Like the stylus, but pens do Not Write good!","Like the stylus, but these pens do not write good.<br />The pens skip, or just do not write at all!",1520469465497,1,True
1.0,"Junk. The set I bought the pens hardly works, & the stylus is ok till it falls off!, One Star.","Update,<br />Sinse I first gave these pens A one star I was emailed from this company to give a 5 star, and they would sent me new pens, that they did!<br />But I gave this a 3 star, but now they want me to bump it up to a 4 star,<br />And now I’m gettting Harassed with emails all most every other day to give these crapy pens at least a 4 star, which there Not.<br />I’m now going back to my One star, as this is what they are..guess you get what you pay for.<br />——————————-<br />AI buy these types of inexpensive pen / stylus all the time from different Amazon sellers.<br />This set is the worst set I have ever bought, or I just got a awful set!<br />That said, everyone of the pens barely writes. The ink keeps skiping. I just use the pen if I get a phone call, and<br />Need to write a very short note. The second problem is the little silver end over the pen keeps coming off. No way<br />To screw it back on.<br />Yes, the stylus part is just ok, before that falls off also.<br /><br />I guess I got what I paid for, but I have bought others like this before, and they have not fallen apart so fast.<br />Made in china! What a surprise!!",1516609189709,10,True
4.0,"Great color, good price, slim profile as phone cases go.","Nice cover for the iphone 5s..the color looks good, it is transparent so the phone color is visible.<br />Seems to fit snug which was a concern, and all the buttons are accessible.<br />But! I do not think this cover will protect the phone if its dropped more then a couple times! Its a great color and a good case if your going for a slim profile for your phone!",1501498392189,0,False
4.0,"Looks good, not heavy and bulky.","Good looking iphone 6 plus case, that fits his iphone perfect, and easy to put in his pocket.<br />I thought this color was going to be in Olive. But this is Gray, and is very good looking for a women or a man.<br />This fits in my husband pocket, and is easy to get out. His other case was more protective of the iphone, but this case,<br />Is lighter, and easier to get to, and put back in his pocket.<br />Since my husband has a heavier more protective case for hiking, camping, but its bulky, this is great for every day,And<br />Seems sturdy.",1500933576575,0,False
3.0,"Works ok, but feels Annoying to me.","What a great idea for runners, and walkers, that I'm.<br />I'm a women with small arms that has never used a Any type of  phone armband before. The direction are basically not in English, but there are pictures.<br /><br />This comes with two bands, one for a bigger arm, and a shorter band for smaller arm.<br />I Put this on over the top of my upper arm, wearing a sleeveless shirt ,then went for a walk. Big mistake. The band was so annoying leaving  marks on my arm.. I'll  wear a short sleeve shirt next time.<br /><br />The silicone band covers the button on my phone, and when I try to press it, the phone still will not work. Not happy about that . Other then that this seems to be ok.<br />On the band where it says Otter Box, is a little opening to put your keys, or a bill in..<br />I hope I like this more after using this a few times!<br />I have a iphone 7 plus.",1498355907994,2,False
3.0,"I use a case, does not work for me.","I'm assuming from some of the reviews this works great , but depends how you want to use it!<br /><br />This iPad mount unfortunately  will not work for me as I use a Case , for my iPad mini, and put it in my purse, along with<br />My apple iPhone 7 plus.<br /><br />I'm giving this a 3 star even though I cannot use it, but that should not diminish the rating too much.<br />Although this mount is not always usable for some people.",1485642461000,0,False
5.0,Great heavy duty cases that will save your phone if it's dropped .Love it.,"Just bought three iPhone 7 plus, and got 3 Otter box defender cases on Amazon, as there heavy duty, and protect the phones.<br />To install, First open the plastic case,  to put it on the phone, then the rubber case that fits over it.<br />The rubber case on the front has the plastic cover , so if you drop your phone you will not break the glass.<br />A couple of reviewers mentioned they did not like the front plastic cover.<br />We do not have a problem with it, and glad it's included.. So far so good.<br />This also comes with a heavy duty plastic cover with a clipped attached .<br />I can't imagine any happen that would damage this phone with everything on It.<br />Although I will not be using that black clip case, as if I want to use the phone in a hurry , it would take a little longer to use.<br /><br />All the openings on the case fit perfect, which makes it easy to use everything,on the phone.<br />These Otter defender cases where less then  1/2 the price on Amazon then buying them from Verizen .( Which we returned to Verizon ).<br /> I would but these cases again.<br /><br />If there is a problem I will up date this review.",1484309756000,0,False
2.0,Rubber tip too soft.,"I have had other stylus before, but this rubber is to soft.<br />It took almost 4 weeks to get. I do not care where in China this came from , and have ordered other products from<br />China, but the wait was to long for me.<br /><br />2 stars for the colors, and the pen seems to work ok. For how long, I do not know.",1423211405000,0,True
5.0,I can't wait to see what else BLU company comes out !!,"This phone is spectacular! Even though I've never heard of BLU before, I really enjoy this phone. I love how it's an Android. I love how BIG the screen is, it's very clear! The camera is absolutely amazing! I enjoy watching videos on this screen, it's big enough to were I don't have to zoom in. I get great service with the 4g lite from where i live. It's an all around  great phone. Absolutely wonderful!",1421795840000,4,False
2.0,Cannot use my CD player.,"This was very easy to install as others have said here.<br /><br />That said, I did not expect to not be able to change CD's!<br />I took a 4 hour road trip for Xmas. Since I could not change the CD player to another CD, I really<br />became annoyed with this .<br />After a 2 hours if listening to the same Cd, I wanted to throw this out the window!! (I would not litter)<br /><br />I put my iphone in this to use the  Gps. Which held it in place very well.<br />My problem with that was, I could read how many miles I had to go<br />till the next directions came up, but underneath that it was too small for me to read it clearly.Such as what freeway , or street to turn on, even thought she does tell me. With the Cd playing sometimes I did not hear it.. I do not need glasses for driving, but I do need glasses for reading and the computer. So this is of no use to me !!<br />It also blocked my heat & cooling controls..( I drive a Toyota Highlander).<br /><br />I gave this a two star cause it did hold my iphone in place..But I expected to still be able to use my CD player,<br />and all controls on my dashboard.",1388486693000,1,False
4.0,Works better then most lotions,"I'm always looking for a better hand lotion, and This does feel nice,and goes into my skin (hands) with out being greasy, unless its hot outside.<br />I'm older, and it makes the skin on my hands look smoother/younger, when using it. Of course this is not a permenate fix!<br /><br /> I found this to have a Fragrance, even though I see where others have<br />said they did not smell it!<br />This surprised me, cause I think its strong enough to take over my Perfum (Givenchy Organza)!! Although this has a nice smell to it, and doesn't last that long.<br /><br />I keep it on my kitchen counter, and my when Granddaughter comes in, she uses it and loves it.<br /><br />Yes I would buy this.",1218918404000,0,False
5.0,A32 5g pink phone case,Awesome! Sturdy...,1652395441178,0,True
1.0,Poor quality case...not again,Poor quality!,1608359343416,0,True
5.0,Like it!,Good product,1616326071496,0,True
4.0,Phone cover,Clear phone,1580428783483,0,True
4.0,Darker than pictured,Way darker than pictured,1629382860765,0,True
5.0,Fit as needed,"Great band, very sturdy. I play volleyball and don't have any issues.",1558370670768,0,True
5.0,"Easy to use, does sag a little","If your phone is sideways, it sags some and can't support the weight well, but it works great if your phone is straight up.",1558370192327,0,True
5.0,Buy it. You will love it!,I absolutely LOVE this case!! It's quality is very nice. Color is beautiful. The magnets are STRONG!,1615371930913,2,True
5.0,It's great not having a 4lb purse anymore!,I absolutely love this! It's my phone and my purse all in one. Just don't fill it with stuff that's in your purse or it won't close!<br />Necessities only ladies! lol downsize! It's great not lugging around a 4lb bag of crap I never need!,1614111750949,1,True
1.0,Low quality,This charger stopped working after a week. Waste of money,1617908375837,0,True
5.0,It works really well,"It works great, my phone fits snug, it’s got a great grip the clip has rubber on it and it fits as tight as you make it, there are no suction cups. I’ve had ones with suction cups in the past and they eventually stop working due to the South Louisiana heat. Every one of them has failed. I won’t have that problem with this mount and since La is about to pass a hands free law, it will help me keep both hands on the wheel when I need navigation. Thank you for a great product",1564401215182,0,False
3.0,Misleading photo,I bought this cover in the glow blue. I held it up to a lit light bulb for a couple minutes then immediately looked at it in the dark and it was barely glowing. At least it provides a silicone slip resistant cover. No chance of it sliding into the sofa cushions anymore,1542318868278,0,True
4.0,Pretty case,"Very cute color, I like the rubber insert for absorbing shocks. It's done good with falls so far, but scratches easily.",1494276070000,0,True
